,date,id,household,female,age,income,edu_year,ln_income
6430,2023-06-01,3986,True,False,78.0,300000.0,12,12.611537753638338
6431,2023-06-01,3988,True,True,72.0,270000.0,0,12.506177237980511
6432,2023-06-01,3990,True,True,83.0,270000.0,0,12.506177237980511
6433,2023-06-01,3991,True,False,52.0,3000000.0,18,14.914122846632385
6434,2023-06-01,3992,True,True,47.0,1899500.0,14,14.457101251609817
6435,2023-06-01,3993,True,False,41.0,4625660.0,16,15.347129621450303
6436,2023-06-01,3994,True,False,55.0,4500000.0,16,15.319587954740548
6437,2023-06-01,3995,True,False,52.0,2028333.0,18,14.522724831397104
6438,2023-06-01,3998,True,False,42.0,2925570.0,12,14.888999891457924
6439,2023-06-01,3999,True,False,53.0,40000.0,12,10.596634733096073
6440,2023-06-01,4002,True,False,63.0,7000000.0,12,15.761420707019587
6441,2023-06-01,4003,True,False,70.0,3000000.0,12,14.914122846632385
6442,2023-06-01,4008,True,False,45.0,3748000.0,12,15.13673292234045
6443,2023-06-01,4010,True,False,57.0,5364410.0,21,15.495296955958562
6444,2023-06-01,4012,True,False,57.0,5498425.0,12,15.51997224555644
6445,2023-06-01,4014,True,True,42.0,2509010.0,16,14.73539881099227
6446,2023-06-01,4015,True,True,26.0,2604590.0,16,14.772785831147239
6447,2023-06-01,4018,True,False,50.0,18000.0,12,9.798127036878302
6448,2023-06-01,4019,True,False,63.0,106667.0,9,11.577467111102917
6449,2023-06-01,4021,True,False,75.0,270000.0,6,12.506177237980511
6450,2023-06-01,4027,True,True,80.0,340000.0,6,12.736700896592344
6451,2023-06-01,4028,True,False,80.0,310000.0,6,12.644327576461329
6452,2023-06-01,4029,True,False,65.0,1915500.0,9,14.46548924312284
6453,2023-06-01,4031,True,False,52.0,666667.0,18,13.410045949855984
6454,2023-06-01,4032,True,False,70.0,1650000.0,12,14.316285845876763
6455,2023-06-01,4036,True,False,83.0,297000.0,12,12.601487417784837
6456,2023-06-01,4038,True,False,64.0,2093010.0,12,14.554113779247588
6457,2023-06-01,4039,True,False,87.0,270000.0,6,12.506177237980511
6458,2023-06-01,4040,True,False,72.0,270000.0,9,12.506177237980511
6459,2023-06-01,4041,True,False,78.0,270000.0,6,12.506177237980511
6460,2023-06-01,4043,True,True,86.0,252000.0,0,12.437184366493561
6461,2023-06-01,4044,True,True,84.0,292500.0,6,12.58621994565405
6462,2023-06-01,4045,True,True,57.0,2141850.0,16,14.57718049952655
6463,2023-06-01,4046,True,False,25.0,3502610.0,16,15.069018962838609
6464,2023-06-01,4050,True,False,60.0,554667.0,9,13.226123212656539
6465,2023-06-01,4052,True,False,44.0,3200000.0,12,14.978661367769956
6466,2023-06-01,4054,True,False,60.0,4200000.0,9,15.250595083253597
6467,2023-06-01,4056,True,False,57.0,2500000.0,12,14.73180128983843
6468,2023-06-01,4058,True,False,65.0,1470000.0,12,14.20077295875492
6469,2023-06-01,4060,True,False,84.0,270000.0,0,12.506177237980511
6470,2023-06-01,4064,True,True,45.0,3400870.0,12,15.039541839207025
6471,2023-06-01,4066,True,True,81.0,270000.0,0,12.506177237980511
6472,2023-06-01,4068,True,True,85.0,270000.0,0,12.506177237980511
6473,2023-06-01,4070,True,False,59.0,1468747.0,12,14.199920214319329
6474,2023-06-01,4073,True,False,35.0,2814963.0,16,14.850459675597433
6475,2023-06-01,4074,True,False,59.0,3109943.0,12,14.95011495601318
6476,2023-06-01,4075,True,False,33.0,2573040.0,12,14.760598637198232
6477,2023-06-01,4077,True,False,50.0,6157220.0,14,15.633135934942496
6478,2023-06-01,4079,True,False,68.0,270000.0,9,12.506177237980511
6479,2023-06-01,4081,True,False,66.0,2947000.0,9,14.896298261719831
6480,2023-06-01,4082,True,False,47.0,900000.0,12,13.710150042306449
6481,2023-06-01,4084,True,False,56.0,7820650.0,14,15.872278229271805
6482,2023-06-01,4085,True,False,54.0,1703295.0,18,14.34807516836617
6483,2023-06-01,4089,True,False,56.0,1100000.0,12,13.9108207377686
6484,2023-06-01,4095,True,False,72.0,2709240.0,9,14.81217871072002
6485,2023-06-01,4098,True,True,82.0,225000.0,6,12.323855681186558
6486,2023-06-01,4099,True,True,64.0,96667.0,6,11.479027361564464
6487,2023-06-01,4100,True,False,72.0,686667.0,0,13.43960473753443
6488,2023-06-01,4101,True,False,81.0,270000.0,0,12.506177237980511
6489,2023-06-01,4102,True,False,80.0,270000.0,6,12.506177237980511
6490,2023-06-01,4103,True,True,79.0,270000.0,0,12.506177237980511
6491,2023-06-01,4107,True,True,76.0,270000.0,6,12.506177237980511
6492,2023-06-01,4111,True,False,45.0,5181620.0,18,15.460628306655037
6493,2023-06-01,4112,True,True,63.0,2365415.0,6,14.676464040201216
6494,2023-06-01,4113,True,False,81.0,270000.0,6,12.506177237980511
6495,2023-06-01,4114,True,False,57.0,510400.0,0,13.142950011012717
6496,2023-06-01,4115,True,True,67.0,1080000.0,0,13.892471599100402
6497,2023-06-01,4117,True,False,39.0,5143807.0,14,15.453304024755596
6498,2023-06-01,4118,True,False,33.0,3781900.0,14,15.145737086814481
6499,2023-06-01,4119,True,False,23.0,2713640.0,12,14.813801465037118
6500,2023-06-01,4120,True,False,27.0,3038967.0,12,14.92702821300483
6501,2023-06-01,4121,True,False,46.0,4699967.0,14,15.363066045379043
6502,2023-06-01,4122,True,False,33.0,3738772.0,16,15.134267773228608
6503,2023-06-01,4123,True,True,52.0,2891533.0,16,14.877297369276828
6504,2023-06-01,4124,True,False,76.0,270000.0,6,12.506177237980511
6505,2023-06-01,4125,True,False,68.0,1500000.0,12,14.22097566607244
6506,2023-06-01,4126,True,False,81.0,270000.0,6,12.506177237980511
6507,2023-06-01,4127,True,True,48.0,5668960.0,16,15.550516237363396
6508,2023-06-01,4128,True,False,65.0,1305000.0,0,14.081713598738931
6509,2023-06-01,4129,True,False,53.0,4414090.0,16,15.300312255260186
6510,2023-06-01,4130,True,False,49.0,6225525.0,18,15.64416833410825
6511,2023-06-01,4131,True,False,29.0,2756010.0,16,14.829294539556129
6512,2023-06-01,4133,True,False,79.0,270000.0,14,12.506177237980511
6513,2023-06-01,4136,True,False,77.0,270000.0,6,12.506177237980511
6514,2023-06-01,4137,True,False,57.0,4329233.0,14,15.280900948029531
6515,2023-06-01,4139,True,False,59.0,6694405.0,14,15.716782660865277
6516,2023-06-01,4141,True,False,46.0,6018243.0,12,15.610305914220334
6517,2023-06-01,4143,True,False,62.0,3000000.0,9,14.914122846632385
6518,2023-06-01,4151,True,True,62.0,2229440.0,12,14.61726099082389
6519,2023-06-01,4154,True,False,57.0,3300000.0,12,15.009433026436708
6520,2023-06-01,4155,True,False,56.0,18500.0,0,9.825526011066415
6521,2023-06-01,4156,True,False,67.0,2414030.0,12,14.696808108068607
6522,2023-06-01,4159,True,False,50.0,6710700.0,16,15.719213825414313
6523,2023-06-01,4160,True,False,48.0,4550175.0,16,15.330676251725968
6524,2023-06-01,4161,True,False,70.0,710000.0,12,13.473020249017498
6525,2023-06-01,4163,True,False,49.0,3860000.0,14,15.166177741441013
6526,2023-06-01,4166,True,False,40.0,3590500.0,16,15.09380202653251
6527,2023-06-01,4167,True,False,74.0,1116373.0,18,13.925595595471874
6528,2023-06-01,4169,True,False,41.0,1648737.0,12,14.315520098221393
6529,2023-06-01,4170,True,True,58.0,1583333.0,9,14.275042676816376
6530,2023-06-01,4171,True,False,58.0,3000000.0,12,14.914122846632385
6531,2023-06-01,4175,True,True,75.0,270000.0,6,12.506177237980511
6532,2023-06-01,4181,True,False,44.0,3287430.0,14,15.005616662465798
6533,2023-06-01,4184,True,False,54.0,3710000.0,12,15.126542434583618
6534,2023-06-01,4185,True,True,59.0,2628817.0,12,14.782044493073203
6535,2023-06-01,4186,True,True,32.0,3108300.0,18,14.949586510907952
6536,2023-06-01,4187,True,False,50.0,6360633.0,16,15.66563845866558
6537,2023-06-01,4188,True,False,51.0,2750000.0,12,14.827111469642754
6538,2023-06-01,4189,True,True,56.0,4885980.0,12,15.40188043746357
6539,2023-06-01,4190,True,False,53.0,7670000.0,14,15.852827173343439
6540,2023-06-01,4191,True,False,51.0,4360000.0,12,15.287982615325218
6541,2023-06-01,4192,True,False,39.0,3495450.0,16,15.066972680726593
6542,2023-06-01,4193,True,False,44.0,2305520.0,16,14.6508168054991
6543,2023-06-01,4194,True,False,51.0,5697013.0,12,15.555452560362685
6544,2023-06-01,4195,True,False,36.0,4009653.0,12,15.204215261872664
6545,2023-06-01,4196,True,True,60.0,3432896.0,6,15.048914777777629
6546,2023-06-01,4198,True,True,61.0,2049580.0,12,14.533145452075436
6547,2023-06-01,4200,True,True,70.0,270000.0,0,12.506177237980511
6548,2023-06-01,4202,True,False,44.0,3197000.0,14,14.977723428041978
6549,2023-06-01,4203,True,False,34.0,4190690.0,16,15.248375956144715
6550,2023-06-01,4204,True,False,61.0,2237410.0,16,14.620829504858476
6551,2023-06-01,4206,True,True,24.0,1900000.0,14,14.457364444136669
6552,2023-06-01,4207,True,False,30.0,3333340.0,18,15.01948536228821
6553,2023-06-01,4208,True,False,39.0,3113097.0,14,14.951128608591361
6554,2023-06-01,4209,True,False,61.0,2100000.0,9,14.557447902693651
6555,2023-06-01,4210,True,False,84.0,286667.0,6,12.566076542351603
6556,2023-06-01,4211,True,False,58.0,2500000.0,12,14.73180128983843
6557,2023-06-01,4213,True,False,54.0,2264976.0,9,14.633074720816643
6558,2023-06-01,4214,True,True,50.0,2203430.0,12,14.60552579511719
6559,2023-06-01,4216,True,True,77.0,270000.0,6,12.506177237980511
6560,2023-06-01,4217,True,True,82.0,270000.0,0,12.506177237980511
6561,2023-06-01,4219,True,True,34.0,955020.0,16,13.769487561651955
6562,2023-06-01,4220,True,False,72.0,180000.0,6,12.100712129872347
6563,2023-06-01,4221,True,False,56.0,5254100.0,12,15.474519282164119
6564,2023-06-01,4223,True,False,66.0,2413960.0,12,14.696779110494045
6565,2023-06-01,4224,True,False,68.0,3000000.0,16,14.914122846632385
6566,2023-06-01,4225,True,False,79.0,270000.0,9,12.506177237980511
6567,2023-06-01,4228,True,True,43.0,3863630.0,16,15.167117714036095
6568,2023-06-01,4229,True,False,35.0,3193020.0,14,14.97647773537915
6569,2023-06-01,4230,True,False,43.0,4349600.0,14,15.285594444813848
6570,2023-06-01,4231,True,False,43.0,2313000.0,16,14.654055941213576
6571,2023-06-01,4232,True,False,65.0,814000.0,0,13.609715644984677
6572,2023-06-01,4234,True,False,56.0,3619000.0,12,15.10170830254588
6573,2023-06-01,4235,True,False,50.0,4588447.0,16,15.339052180558827
6574,2023-06-01,4236,True,False,28.0,4178450.0,12,15.245450922335522
6575,2023-06-01,4237,True,False,44.0,1800000.0,12,14.403297222866392
6576,2023-06-01,4238,True,True,57.0,2295727.0,12,14.646560126913114
6577,2023-06-01,4239,True,True,60.0,1101667.0,6,13.912335045171629
6578,2023-06-01,4240,True,False,50.0,3100000.0,14,14.946912669455374
6579,2023-06-01,4241,True,False,43.0,6316667.0,12,15.658702253595047
6580,2023-06-01,4242,True,False,27.0,3313030.0,16,15.01337373647798
6581,2023-06-01,4244,True,False,35.0,7129577.0,16,15.779762463842356
6582,2023-06-01,4245,True,False,39.0,3800000.0,16,15.150511624696614
6583,2023-06-01,4246,True,False,64.0,5040000.0,16,15.432916640047551
6584,2023-06-01,4247,True,False,46.0,2490000.0,14,14.727793268440891
6585,2023-06-01,4250,True,True,61.0,1218250.0,12,14.012925960705752
6586,2023-06-01,4254,True,False,51.0,3921900.0,12,15.182086788218061
6587,2023-06-01,4255,True,False,66.0,763500.0,16,13.545668403640825
6588,2023-06-01,4256,True,False,59.0,2906520.0,16,14.882467047228372
6589,2023-06-01,4258,True,False,48.0,4672650.0,16,15.357236920525306
6590,2023-06-01,4259,True,False,70.0,2950000.0,16,14.897315728316002
6591,2023-06-01,4260,True,False,66.0,1969417.0,9,14.493248117829264
6592,2023-06-01,4261,True,True,56.0,2316030.0,12,14.655365070959004
6593,2023-06-01,4262,True,False,37.0,3346000.0,16,15.023276160528907
6594,2023-06-01,4263,True,False,50.0,5083333.0,12,15.441477706775812
6595,2023-06-01,4264,True,False,57.0,5884000.0,16,15.587747360703466
6596,2023-06-01,4266,True,False,36.0,3559164.0,16,15.085036243790315
6597,2023-06-01,4267,True,False,49.0,2820000.0,16,14.852247442914296
6598,2023-06-01,4268,True,False,54.0,5004857.0,16,15.425919398894715
6599,2023-06-01,4270,True,True,40.0,3761473.0,16,15.140321193969147
6600,2023-06-01,4271,True,False,58.0,1500000.0,16,14.22097566607244
6601,2023-06-01,4272,True,False,63.0,2673925.0,12,14.799057988382314
6602,2023-06-01,4276,True,False,57.0,2190000.0,16,14.599412101792684
6603,2023-06-01,4278,True,False,81.0,682820.0,12,13.433986560627517
6604,2023-06-01,4280,True,False,46.0,6280803.0,12,15.653008396512229
6605,2023-06-01,4282,True,True,51.0,4458410.0,18,15.310302758192062
6606,2023-06-01,4286,True,False,57.0,2490000.0,12,14.727793268440891
6607,2023-06-01,4287,True,True,61.0,266667.0,12,12.493755967981173
6608,2023-06-01,4290,True,True,68.0,1273333.0,9,14.057148430134509
6609,2023-06-01,4294,True,False,51.0,3653542.0,12,15.111207665973254
6610,2023-06-01,4295,True,False,62.0,827790.0,12,13.626514778011192
6611,2023-06-01,4296,True,False,36.0,6601042.0,18,15.702738073322989
6612,2023-06-01,4297,True,False,34.0,4209533.0,14,15.252862273139984
6613,2023-06-01,4298,True,False,51.0,3708562.0,14,15.126154758368736
6614,2023-06-01,4300,True,False,59.0,4357800.0,12,15.287477900822315
6615,2023-06-01,4301,True,False,68.0,1053745.0,12,13.867861043328464
6616,2023-06-01,4302,True,False,65.0,1422180.0,14,14.167701463612943
6617,2023-06-01,4304,True,False,43.0,5800000.0,12,15.573368475516649
6618,2023-06-01,4306,True,False,50.0,3620250.0,12,15.10205364219085
6619,2023-06-01,4307,True,False,45.0,4800000.0,16,15.38412647587812
6620,2023-06-01,4308,True,False,56.0,13754332.0,16,16.436864387003048
6621,2023-06-01,4309,True,False,36.0,3573797.0,14,15.089139173983735
6622,2023-06-01,4311,True,False,46.0,4200000.0,14,15.250595083253597
6623,2023-06-01,4313,True,False,29.0,4492939.0,14,15.318017611285306
6624,2023-06-01,4315,True,False,53.0,4239500.0,12,15.259955895726195
6625,2023-06-01,4316,True,False,35.0,5962500.0,16,15.601000414178733
6626,2023-06-01,4318,True,True,29.0,2620000.0,16,14.77868487573728
6627,2023-06-01,4319,True,False,44.0,4290370.0,16,15.27188353427138
6628,2023-06-01,4320,True,False,30.0,3763737.0,16,15.140922904770123
6629,2023-06-01,4321,True,False,30.0,5245852.0,16,15.472948227039966
6630,2023-06-01,4322,True,False,28.0,5050724.0,16,15.435042157312205
6631,2023-06-01,4323,True,False,26.0,3561613.0,16,15.085724090101625
6632,2023-06-01,4324,True,True,34.0,5458653.0,16,15.51271261398812
6633,2023-06-01,4325,True,False,38.0,5452609.0,12,15.511604767688002
6634,2023-06-01,4327,True,False,45.0,9643507.0,12,16.081795397109257
6635,2023-06-01,4328,True,False,70.0,5006250.0,16,15.426197689798807
6636,2023-06-01,4329,True,False,49.0,4936765.0,14,15.412220816351159
6637,2023-06-01,4330,True,False,50.0,5039382.0,16,15.432794013481603
6638,2023-06-01,4332,True,False,45.0,3671885.0,14,15.116215712149309
6639,2023-06-01,4333,True,False,38.0,4248140.0,16,15.26199179804635
6640,2023-06-01,4334,True,True,28.0,3566580.0,16,15.087117711403378
6641,2023-06-01,4335,True,False,65.0,2359950.0,16,14.67415099033668
6642,2023-06-01,4336,True,False,41.0,4629260.0,12,15.347907586074864
6643,2023-06-01,4338,True,True,28.0,2280000.0,16,14.639686000930624
6644,2023-06-01,4348,True,False,75.0,2706517.0,21,14.811173126374392
6645,2023-06-01,4350,True,True,76.0,213333.0,0,12.270609604166523
6646,2023-06-01,4352,True,True,69.0,968000.0,12,13.782987366258714
6647,2023-06-01,4354,True,False,66.0,2950000.0,9,14.897315728316002
6648,2023-06-01,4357,True,True,78.0,383690.0,0,12.857590213867798
6649,2023-06-01,4361,True,False,51.0,5706220.0,12,15.557067365918387
6650,2023-06-01,4363,True,False,86.0,270000.0,6,12.506177237980511
6651,2023-06-01,4364,True,False,53.0,2626000.0,12,14.780972333844879
6652,2023-06-01,4367,True,False,52.0,9545585.0,18,16.071589301896704
6653,2023-06-01,4368,True,False,30.0,2963400.0,16,14.90184781575677
6654,2023-06-01,4369,True,False,37.0,3474867.0,16,15.06106676286729
6655,2023-06-01,4370,True,False,31.0,3928730.0,16,15.18382677640326
6656,2023-06-01,4372,True,False,39.0,4067000.0,16,15.218416184889362
6657,2023-06-01,4373,True,False,40.0,5968758.0,21,15.602049423524415
6658,2023-06-01,4377,True,True,62.0,2479373.0,6,14.723516263595503
6659,2023-06-01,4378,True,True,44.0,1816667.0,16,14.41251406145754
6660,2023-06-01,4379,True,True,73.0,286667.0,9,12.566076542351603
6661,2023-06-01,4380,True,True,75.0,270000.0,14,12.506177237980511
6662,2023-06-01,4383,True,False,64.0,2075000.0,12,14.545471711646936
6663,2023-06-01,4386,True,False,71.0,1037500.0,0,13.85232453108699
6664,2023-06-01,4388,True,False,39.0,332000.0,12,12.712890247898626
6665,2023-06-01,4390,True,False,25.0,4804860.0,16,15.385138463645722
6666,2023-06-01,4393,True,False,24.0,4445500.0,16,15.30740290654333
6667,2023-06-01,4394,True,False,36.0,3478000.0,16,15.061967973896365
6668,2023-06-01,4395,True,False,84.0,50000.0,6,10.819778284410283
6669,2023-06-01,4397,True,False,82.0,270000.0,0,12.506177237980511
6670,2023-06-01,4398,True,False,61.0,400000.0,12,12.89921982609012
6671,2023-06-01,4402,True,False,66.0,33333.0,12,10.414303176252119
6672,2023-06-01,4403,True,True,32.0,3475869.0,14,15.0613550776607
6673,2023-06-01,4404,True,False,32.0,4422172.0,14,15.302141536070039
6674,2023-06-01,4405,True,False,64.0,4057579.0,12,15.21609704829841
6675,2023-06-01,4406,True,False,47.0,6456753.0,16,15.680637117818241
6676,2023-06-01,4407,True,False,42.0,3892760.0,16,15.174628975578415
6677,2023-06-01,4411,True,False,74.0,50000.0,6,10.819778284410283
6678,2023-06-01,4412,True,True,84.0,270000.0,6,12.506177237980511
6679,2023-06-01,4413,True,True,73.0,538720.0,6,13.196951234394902
6680,2023-06-01,4414,True,False,27.0,2650000.0,14,14.790070197962406
6681,2023-06-01,4415,True,False,48.0,3750500.0,12,15.137399722391828
6682,2023-06-01,4416,True,False,70.0,1610500.0,12,14.29205524775339
6683,2023-06-01,4417,True,False,35.0,3438310.0,16,15.050490629562713
6684,2023-06-01,4418,True,False,58.0,5370949.0,12,15.496515173404049
6685,2023-06-01,4419,True,False,83.0,270000.0,12,12.506177237980511
6686,2023-06-01,4420,True,False,43.0,3095130.0,14,14.945340466449741
6687,2023-06-01,4424,True,True,67.0,1523691.0,9,14.23664623876546
6688,2023-06-01,4425,True,False,77.0,69333.0,12,11.14667626231148
6689,2023-06-01,4426,True,True,73.0,1219567.0,6,14.014006435678342
6690,2023-06-01,4428,True,True,61.0,1230000.0,12,14.0225247273486
6691,2023-06-01,4429,True,False,59.0,2355713.0,9,14.672353999694995
6692,2023-06-01,4430,True,False,73.0,2100000.0,6,14.557447902693651
6693,2023-06-01,4432,True,True,65.0,2306333.0,6,14.651169375283272
6694,2023-06-01,4435,True,False,34.0,5878520.0,21,15.586815587512605
6695,2023-06-01,4436,True,False,33.0,5680424.0,14,15.552536435798643
6696,2023-06-01,4437,True,False,59.0,4328685.0,16,15.280774358703846
6697,2023-06-01,4438,True,False,50.0,4144200.0,16,15.237220324305119
6698,2023-06-01,4439,True,False,37.0,3166750.0,12,14.96821638334588
6699,2023-06-01,4442,True,True,75.0,270000.0,9,12.506177237980511
6700,2023-06-01,4443,True,True,80.0,270000.0,6,12.506177237980511
6701,2023-06-01,4448,True,False,54.0,4983700.0,16,15.421683145021406
6702,2023-06-01,4449,True,False,69.0,2051253.0,16,14.53396138390822
6703,2023-06-01,4450,True,False,40.0,3733365.0,14,15.132820529704098
6704,2023-06-01,4451,True,False,67.0,13216667.0,9,16.3969892425977
6705,2023-06-01,4452,True,True,28.0,3269862.0,12,15.00025834014805
6706,2023-06-01,4453,True,True,27.0,3894450.0,16,15.17506302064116
6707,2023-06-01,4454,True,False,28.0,3087577.0,14,14.942897198878645
6708,2023-06-01,4455,True,False,49.0,8417833.0,16,15.945862989674433
6709,2023-06-01,4456,True,False,41.0,5630083.0,18,15.543634742458359
6710,2023-06-01,4457,True,False,50.0,3153016.0,16,14.963870013046513
6711,2023-06-01,4459,True,False,39.0,5572703.0,12,15.533390772470526
6712,2023-06-01,4460,True,False,37.0,4293293.0,16,15.272564595518306
6713,2023-06-01,4461,True,True,41.0,4955170.0,16,15.415942033936703
6714,2023-06-01,4462,True,False,38.0,4000570.0,16,15.201947408932003
6715,2023-06-01,4467,True,False,75.0,270000.0,6,12.506177237980511
6716,2023-06-01,4468,True,True,59.0,2136340.0,12,14.574604642425024
6717,2023-06-01,4469,True,False,64.0,2997000.0,16,14.9131223462988
6718,2023-06-01,4471,True,False,56.0,2250000.0,12,14.626440774180603
6719,2023-06-01,4473,True,True,78.0,270000.0,6,12.506177237980511
6720,2023-06-01,4474,True,False,82.0,310000.0,6,12.644327576461329
6721,2023-06-01,4476,True,True,66.0,270000.0,9,12.506177237980511
6722,2023-06-01,4479,True,False,61.0,2176577.0,9,14.593264017249005
6723,2023-06-01,4482,True,False,75.0,2294560.0,14,14.646051661963039
6724,2023-06-01,4487,True,False,63.0,400000.0,6,12.89921982609012
6725,2023-06-01,4488,True,False,68.0,2840000.0,12,14.859314610137389
6726,2023-06-01,4489,True,False,45.0,4483000.0,12,15.315803023137576
6727,2023-06-01,4490,True,False,44.0,3200000.0,12,14.978661367769956
6728,2023-06-01,4491,True,True,43.0,4033730.0,12,15.210202064170538
6729,2023-06-01,4493,True,False,56.0,3090435.0,12,14.943822415664847
6730,2023-06-01,4494,True,False,53.0,5712450.0,12,15.558158561411062
6731,2023-06-01,4496,True,True,67.0,2106000.0,6,14.560300971676059
6732,2023-06-01,4497,True,False,49.0,3939090.0,12,15.18646029013071
6733,2023-06-01,4499,True,False,42.0,7271360.0,18,15.79945390216557
6734,2023-06-01,4500,True,False,43.0,5554713.0,16,15.53015731455466
6735,2023-06-01,4501,True,False,41.0,6600001.0,16,15.702580358511794
6736,2023-06-01,4502,True,False,33.0,4608700.0,16,15.343456379542973
6737,2023-06-01,4503,True,False,52.0,5265667.0,16,15.47671838118628
6738,2023-06-01,4504,True,False,28.0,2836000.0,16,14.857905166634156
6739,2023-06-01,4505,True,False,33.0,4741053.0,14,15.371769820897914
6740,2023-06-01,4506,True,True,27.0,2699907.0,16,14.80872788593689
6741,2023-06-01,4507,True,True,32.0,6058833.0,16,15.617027765243268
6742,2023-06-01,4508,True,True,24.0,3983133.0,16,15.197579253521925
6743,2023-06-01,4509,True,True,67.0,1500000.0,0,14.22097566607244
6744,2023-06-01,4511,True,False,58.0,3000000.0,12,14.914122846632385
6745,2023-06-01,4513,True,True,34.0,2153107.0,18,14.582422473207272
6746,2023-06-01,4516,True,False,42.0,7297650.0,16,15.80306293648374
6747,2023-06-01,4517,True,True,51.0,266705.0,12,12.493898457650914
6748,2023-06-01,4521,True,True,56.0,2290867.0,12,14.644440906498621
6749,2023-06-01,4522,True,True,42.0,1112607.0,9,13.922216468172834
6750,2023-06-01,4523,True,False,35.0,5103950.0,14,15.445525307720535
6751,2023-06-01,4524,True,False,26.0,1880870.0,14,14.447244993720435
6752,2023-06-01,4525,True,False,38.0,2000000.0,12,14.508657738524219
6753,2023-06-01,4526,True,True,45.0,1411667.0,12,14.160281833527662
6754,2023-06-01,4527,True,False,33.0,3067730.0,14,14.936448432381473
6755,2023-06-01,4528,True,False,26.0,2658345.0,14,14.793214306672176
6756,2023-06-01,4532,True,True,59.0,1725080.0,12,14.36078398418382
6757,2023-06-01,4534,True,False,51.0,7900000.0,16,15.88237331743725
6758,2023-06-01,4536,True,False,40.0,4890490.0,12,15.402803060929896
6759,2023-06-01,4537,True,False,65.0,3420000.0,12,15.045151109038787
6760,2023-06-01,4539,True,False,53.0,7500000.0,16,15.830413578506539
6761,2023-06-01,4540,True,False,64.0,2295790.0,12,14.646587568823927
6762,2023-06-01,4541,True,False,49.0,4570270.0,16,15.335082842087976
6763,2023-06-01,4542,True,False,44.0,4947000.0,12,15.414291890209846
6764,2023-06-01,4543,True,False,36.0,4075760.0,9,15.22056779033505
6765,2023-06-01,4544,True,False,69.0,3351000.0,14,15.024769366719447
6766,2023-06-01,4546,True,False,37.0,3169399.0,16,14.969052537973663
6767,2023-06-01,4547,True,False,42.0,4363974.0,16,15.288893668080503
6768,2023-06-01,4550,True,True,53.0,2425537.0,14,14.701563501137741
6769,2023-06-01,4551,True,True,71.0,336000.0,6,12.724866438945341
6770,2023-06-01,4553,True,True,53.0,5268467.0,14,15.4772499863597
6771,2023-06-01,4554,True,False,18.0,227250.0,14,12.333806012039725
6772,2023-06-01,4555,True,False,24.0,3610007.0,12,15.099220269365356
6773,2023-06-01,4558,True,False,27.0,2700000.0,16,14.808762330974558
6774,2023-06-01,4559,True,True,30.0,3829535.0,16,15.158253943864377
6775,2023-06-01,4560,True,True,28.0,4514500.0,12,15.322804996729671
6776,2023-06-01,4561,True,False,33.0,2678400.0,14,14.800730159277293
6777,2023-06-01,4563,True,False,31.0,2540000.0,12,14.74767463899472
6778,2023-06-01,4564,True,False,41.0,4300000.0,16,15.27412558066379
6779,2023-06-01,4565,True,False,48.0,4200000.0,16,15.250595083253597
6780,2023-06-01,4566,True,False,38.0,4324825.0,16,15.279882235101745
6781,2023-06-01,4567,True,False,43.0,3796057.0,16,15.149473454405332
6782,2023-06-01,4568,True,False,54.0,4754150.0,12,15.374528478781457
6783,2023-06-01,4569,True,False,33.0,4259467.0,16,15.26465459304683
6784,2023-06-01,4571,True,False,45.0,3828000.0,16,15.157853031554982
6785,2023-06-01,4572,True,False,33.0,4796300.0,16,15.38335534530001
6786,2023-06-01,4573,True,False,49.0,6755720.0,16,15.725900111409175
6787,2023-06-01,4574,True,False,47.0,6382400.0,12,15.66905476013328
6788,2023-06-01,4575,True,False,38.0,4675547.0,14,15.357856719207927
6789,2023-06-01,4576,True,False,46.0,6026275.0,16,15.611639633210268
6790,2023-06-01,4577,True,False,38.0,8308210.0,14,15.932754740500284
6791,2023-06-01,4578,True,False,29.0,4277600.0,16,15.268902662616659
6792,2023-06-01,4579,True,False,23.0,6381544.0,16,15.668920632311771
6793,2023-06-01,4580,True,True,31.0,2961350.0,16,14.90115580340796
6794,2023-06-01,4581,True,False,30.0,4673650.0,12,15.357450908949348
6795,2023-06-01,4582,True,True,29.0,3626450.0,12,15.103764766292239
6796,2023-06-01,4583,True,False,35.0,4121102.0,16,15.23163116128861
6797,2023-06-01,4585,True,False,27.0,2148680.0,12,14.580364258068855
6798,2023-06-01,4588,True,False,33.0,4711490.0,14,15.36551476416039
6799,2023-06-01,4591,True,True,32.0,1009533.0,16,13.824998405650964
6800,2023-06-01,4592,True,True,60.0,3008000.0,12,14.916785964051867
6801,2023-06-01,4593,True,True,58.0,2723400.0,12,14.817391657672612
6802,2023-06-01,4596,True,True,26.0,4500847.0,16,15.319776159251191
6803,2023-06-01,4597,True,True,38.0,3222329.0,16,14.985614947996513
6804,2023-06-01,4599,True,True,22.0,889922.0,14,13.698889097418236
6805,2023-06-01,4602,True,False,38.0,4651000.0,16,15.352592808206234
6806,2023-06-01,4603,True,False,45.0,4463118.0,16,15.311358182876495
6807,2023-06-01,4604,True,False,36.0,6147630.0,16,15.63157719965654
6808,2023-06-01,4605,True,False,37.0,3750000.0,12,15.137266397946593
