,date,id,female,age,income_total,income_current,income_labor,urban,edu_year
691,2023-03-01,3942,True,72,1119717.0,1119717.0,180000.0,True,0
692,2023-03-01,3956,False,60,3775100.0,3775100.0,3754859.0,False,12
693,2023-03-01,3968,True,60,800000.0,800000.0,800000.0,False,16
694,2023-03-01,3984,False,70,2607700.0,2607700.0,1750410.0,False,12
695,2023-03-01,3989,False,68,2182480.0,2182480.0,1369480.0,False,12
696,2023-03-01,3994,True,86,1735841.0,1735841.0,351000.0,False,0
697,2023-03-01,3996,True,57,2411710.0,2361905.0,2361905.0,False,16
698,2023-03-01,3997,False,25,3123070.0,3107550.0,3040883.0,False,16
699,2023-03-01,3998,True,72,1082080.0,1082080.0,538000.0,False,0
700,2023-03-01,4016,True,81,966337.0,966337.0,180000.0,False,0
701,2023-03-01,4017,True,84,857013.0,857013.0,180000.0,False,0
702,2023-03-01,4027,False,34,2890250.0,2271260.0,2271260.0,False,16
703,2023-03-01,4028,False,58,2700000.0,2700000.0,2700000.0,False,12
704,2023-03-01,4048,False,38,7493077.0,7387375.0,6915692.0,False,16
705,2023-03-01,4056,True,76,623047.0,623047.0,270000.0,False,6
706,2023-03-01,4064,False,23,4993596.0,4960186.0,3366889.0,False,12
707,2023-03-01,4075,True,52,3248350.0,3248350.0,3248350.0,False,16
708,2023-03-01,4078,True,48,7034403.0,7034403.0,7034403.0,False,16
709,2023-03-01,4079,False,48,3500000.0,3500000.0,3500000.0,False,14
710,2023-03-01,4081,False,52,7204673.0,7204673.0,6860657.0,False,16
711,2023-03-01,4082,False,53,6339870.0,6319870.0,6319870.0,False,16
712,2023-03-01,4083,False,49,12391070.0,12391070.0,10919000.0,False,18
713,2023-03-01,4084,False,50,8097459.0,8057202.0,7275720.0,False,16
714,2023-03-01,4085,False,28,5096030.0,5096030.0,5096030.0,False,16
715,2023-03-01,4107,True,62,2828520.0,2828520.0,2828520.0,True,12
716,2023-03-01,4110,False,57,3507013.0,3507013.0,3300000.0,True,12
717,2023-03-01,4114,True,28,3280000.0,3280000.0,3280000.0,True,14
718,2023-03-01,4122,True,27,2796270.0,2796270.0,2729170.0,True,12
719,2023-03-01,4125,False,51,2399950.0,2399950.0,2300000.0,True,12
720,2023-03-01,4135,True,48,4756697.0,4627900.0,4627900.0,True,21
721,2023-03-01,4137,False,53,3183333.0,3183333.0,2650000.0,True,12
722,2023-03-01,4138,True,59,2864726.0,2864726.0,2864726.0,True,12
723,2023-03-01,4139,True,31,2906986.0,2906986.0,2906986.0,True,18
724,2023-03-01,4141,False,50,2750000.0,2750000.0,2750000.0,True,12
725,2023-03-01,4152,False,51,9658100.0,9658100.0,8880900.0,True,12
726,2023-03-01,4164,False,61,796667.0,796667.0,796667.0,True,9
727,2023-03-01,4174,False,57,2500000.0,2300000.0,2280000.0,True,12
728,2023-03-01,4179,True,82,539180.0,539180.0,216000.0,True,0
729,2023-03-01,4187,True,35,2500000.0,2500000.0,2500000.0,True,14
730,2023-03-01,4189,False,49,4463400.0,4463400.0,4463400.0,True,16
731,2023-03-01,4190,False,28,4623767.0,4623767.0,4587833.0,True,12
732,2023-03-01,4193,True,60,3305000.0,3305000.0,3305000.0,True,6
733,2023-03-01,4200,False,49,3100000.0,3100000.0,3100000.0,True,14
734,2023-03-01,4201,False,27,3205514.0,3194340.0,3194340.0,True,16
735,2023-03-01,4208,False,35,3399773.0,3399773.0,3399773.0,True,12
736,2023-03-01,4214,True,56,2382697.0,2382697.0,2382697.0,True,12
737,2023-03-01,4223,True,37,4909580.0,4909580.0,4909580.0,True,16
738,2023-03-01,4240,True,68,2818490.0,2818490.0,1320000.0,True,9
739,2023-03-01,4256,True,49,3600000.0,3600000.0,3600000.0,True,12
740,2023-03-01,4267,True,27,2000000.0,2000000.0,2000000.0,True,14
741,2023-03-01,4268,True,42,2417506.0,2417506.0,2417506.0,True,12
742,2023-03-01,4269,True,29,2705800.0,2705800.0,2705800.0,True,12
743,2023-03-01,4270,True,47,2600633.0,2600633.0,2600633.0,True,12
744,2023-03-01,4271,True,29,2053333.0,2053333.0,2053333.0,True,16
745,2023-03-01,4273,True,28,3438063.0,3438063.0,2545980.0,True,16
746,2023-03-01,4274,False,44,7068460.0,6913760.0,6913760.0,True,16
747,2023-03-01,4275,False,29,5299240.0,5299240.0,5299240.0,True,16
748,2023-03-01,4278,False,45,19803484.0,19803484.0,18702100.0,True,12
749,2023-03-01,4311,False,46,1040000.0,1040000.0,1040000.0,False,16
750,2023-03-01,4331,True,61,2760755.0,2760755.0,2560440.0,False,6
751,2023-03-01,4353,True,73,2101830.0,2101830.0,270000.0,False,6
752,2023-03-01,4357,True,32,4543965.0,4543965.0,3670835.0,False,14
753,2023-03-01,4359,False,64,7446428.0,7446428.0,4135518.0,False,12
754,2023-03-01,4374,False,77,575040.0,571040.0,257500.0,False,12
755,2023-03-01,4375,True,73,1369120.0,1369120.0,656800.0,False,6
756,2023-03-01,4379,True,76,1883030.0,1883030.0,410667.0,False,9
757,2023-03-01,4382,True,74,754713.0,754713.0,326000.0,False,0
758,2023-03-01,4385,False,58,2350976.0,2350976.0,2350976.0,False,9
759,2023-03-01,4395,False,54,5146607.0,5146607.0,4762200.0,False,16
760,2023-03-01,4396,False,68,3443573.0,3443573.0,1317440.0,False,16
761,2023-03-01,4397,False,40,3461243.0,3461243.0,3246280.0,False,14
762,2023-03-01,4398,False,67,15798347.0,15798347.0,13533333.0,False,9
763,2023-03-01,4399,True,27,4643323.0,4643323.0,4176657.0,False,12
764,2023-03-01,4400,True,27,6019135.0,6009135.0,5961700.0,False,16
765,2023-03-01,4401,False,27,3123914.0,3123914.0,2876974.0,False,14
766,2023-03-01,4402,False,49,9521070.0,9496070.0,9248290.0,False,16
767,2023-03-01,4420,True,32,4442330.0,4442330.0,4442330.0,False,16
768,2023-03-01,4435,False,75,2679850.0,2679850.0,2367710.0,False,14
769,2023-03-01,4445,False,29,3165400.0,3165400.0,3165400.0,True,16
770,2023-03-01,4446,False,39,4212500.0,4212500.0,4212500.0,True,16
771,2023-03-01,4448,True,30,3881220.0,3881220.0,3881220.0,True,16
772,2023-03-01,4455,False,69,2863180.0,2863180.0,2540000.0,True,9
773,2023-03-01,4457,False,29,2433500.0,2433500.0,2433500.0,True,14
774,2023-03-01,4458,False,41,5366667.0,5366667.0,5366667.0,True,12
775,2023-03-01,4460,True,27,5905480.0,5905480.0,5703620.0,True,16
776,2023-03-01,4461,True,31,4894080.0,4894080.0,3893630.0,True,16
777,2023-03-01,4462,True,67,1835260.0,1835260.0,1500000.0,True,0
778,2023-03-01,4469,True,51,1429722.0,863055.0,364947.0,True,12
779,2023-03-01,4477,False,33,7048680.0,7048680.0,7048680.0,True,16
780,2023-03-01,4480,False,28,12018440.0,12018440.0,12018440.0,True,12
781,2023-03-01,4481,False,26,952380.0,952380.0,952380.0,True,14
782,2023-03-01,4482,False,37,2029920.0,2029920.0,2029920.0,True,14
783,2023-03-01,4496,False,45,3616430.0,3616430.0,3616430.0,True,12
784,2023-03-01,4497,False,69,3574335.0,3574335.0,3005850.0,True,12
785,2023-03-01,4499,True,71,838550.0,838550.0,407703.0,True,9
786,2023-03-01,4505,False,64,5639758.0,5639758.0,4592917.0,True,14
787,2023-03-01,4506,False,24,3657993.0,3657993.0,3657993.0,True,12
788,2023-03-01,4507,True,27,3075450.0,2816000.0,2466000.0,True,14
789,2023-03-01,4510,False,27,3640403.0,3622070.0,3455633.0,True,16
790,2023-03-01,4534,False,23,6044311.0,6044311.0,6044311.0,True,16
791,2023-03-01,4535,True,31,3177565.0,3177565.0,2940000.0,True,16
792,2023-03-01,4536,False,30,5516733.0,5516733.0,5516733.0,True,12
793,2023-03-01,4537,True,29,5071440.0,5071440.0,5071440.0,True,12
794,2023-03-01,4542,False,33,4406277.0,4406277.0,4042850.0,True,14
795,2023-03-01,4546,True,59,3008000.0,3008000.0,3008000.0,True,12
796,2023-03-01,4555,True,25,4127685.0,4127685.0,4127685.0,True,16
797,2023-03-01,4556,True,38,2400000.0,2400000.0,2400000.0,True,16
798,2023-03-01,4566,True,20,648500.0,648500.0,215167.0,True,14
799,2023-03-01,4567,True,46,4240100.0,4240100.0,4240100.0,True,12
800,2023-03-01,4568,True,22,1181500.0,1181500.0,406500.0,True,14
801,2023-03-01,4570,True,25,2475000.0,2475000.0,2375000.0,True,16
802,2023-03-01,4571,True,28,710000.0,710000.0,710000.0,True,16
803,2023-03-01,4594,False,59,9580279.0,9580279.0,9191910.0,True,16
804,2023-03-01,4597,False,37,4636269.0,4636269.0,4636269.0,True,12
805,2023-03-01,4598,False,38,3660000.0,3660000.0,3660000.0,True,12
806,2023-03-01,4600,True,29,3887107.0,3887107.0,3537277.0,True,16
807,2023-03-01,4601,False,31,4449653.0,4449653.0,4449653.0,True,16
808,2023-03-01,4603,False,49,3000000.0,3000000.0,3000000.0,True,12
809,2023-03-01,4617,False,80,2123180.0,2123180.0,1000000.0,True,6
810,2023-03-01,4619,False,53,5869178.0,5862001.0,5862001.0,True,14
811,2023-03-01,4620,False,40,1410000.0,1410000.0,1410000.0,True,12
812,2023-03-01,4621,False,51,11573093.0,11573093.0,11496427.0,True,12
813,2023-03-01,4624,False,56,3087000.0,3087000.0,3087000.0,True,16
814,2023-03-01,4625,True,55,4232990.0,4232990.0,3982990.0,True,12
815,2023-03-01,4630,False,54,4117810.0,4117810.0,4117810.0,True,14
816,2023-03-01,4631,False,66,2720000.0,2720000.0,2720000.0,True,14
817,2023-03-01,4633,False,50,3548670.0,3548670.0,3289470.0,False,12
818,2023-03-01,4639,True,68,1097013.0,1097013.0,773333.0,False,6
819,2023-03-01,4644,False,39,9808287.0,9808287.0,9808287.0,False,18
820,2023-03-01,4656,False,30,4163550.0,4163353.0,4163353.0,False,16
821,2023-03-01,4660,False,63,200000.0,200000.0,200000.0,False,0
822,2023-03-01,4661,False,31,10503860.0,10503860.0,10503860.0,False,14
823,2023-03-01,4662,True,31,4166660.0,4166660.0,4166660.0,False,16
824,2023-03-01,4664,False,28,6180283.0,6167258.0,6167258.0,False,16
825,2023-03-01,4665,False,30,2250081.0,2250081.0,2250081.0,False,14
826,2023-03-01,4667,False,32,2720000.0,2720000.0,2720000.0,False,16
827,2023-03-01,4668,False,36,2921290.0,2921290.0,2250000.0,False,14
828,2023-03-01,4675,False,57,1610000.0,1610000.0,1310000.0,False,12
829,2023-03-01,4678,True,41,2899936.0,2899936.0,2899936.0,False,12
830,2023-03-01,4681,True,27,3485765.0,3485765.0,3086780.0,False,12
831,2023-03-01,4682,True,66,1137430.0,1137430.0,295000.0,False,9
832,2023-03-01,4692,False,41,5740865.0,5740865.0,5740865.0,False,16
833,2023-03-01,4693,False,24,2977000.0,2977000.0,2977000.0,False,14
834,2023-03-01,4694,True,29,3335740.0,3335740.0,3335740.0,False,16
835,2023-03-01,4695,True,29,5101123.0,5101123.0,5101123.0,False,16
836,2023-03-01,4698,True,75,993180.0,993180.0,270000.0,False,9
837,2023-03-01,4712,False,82,625666.0,625666.0,270000.0,False,6
838,2023-03-01,4719,True,64,3175870.0,3175870.0,2333000.0,False,12
839,2023-03-01,4724,True,67,3452740.0,3452740.0,2405633.0,False,12
840,2023-03-01,4729,False,40,5509231.0,5224210.0,4582794.0,False,16
841,2023-03-01,4730,True,63,3498619.0,3409267.0,2104170.0,False,9
842,2023-03-01,4736,False,31,2925295.0,2925295.0,2925295.0,False,16
843,2023-03-01,4737,False,59,1253525.0,1253525.0,258000.0,False,9
844,2023-03-01,4738,False,52,1740910.0,1740910.0,1395900.0,False,12
845,2023-03-01,4763,False,56,877000.0,827000.0,827000.0,False,12
846,2023-03-01,4774,True,63,2702790.0,2702790.0,2330000.0,False,6
847,2023-03-01,4782,True,76,1280660.0,1280660.0,270000.0,False,0
848,2023-03-01,4800,False,75,785680.0,785680.0,270000.0,False,6
849,2023-03-01,4820,True,75,991680.0,991680.0,350000.0,False,6
850,2023-03-01,4823,True,75,1707487.0,1707487.0,270000.0,False,6
851,2023-03-01,4834,True,27,2854970.0,2854970.0,2854970.0,True,16
852,2023-03-01,4836,False,29,2400000.0,2400000.0,2400000.0,True,14
853,2023-03-01,4842,True,81,486040.0,486040.0,135000.0,True,0
854,2023-03-01,4865,False,28,2954726.0,2954726.0,2954726.0,True,12
855,2023-03-01,4870,True,22,2155248.0,2155248.0,2155248.0,True,14
856,2023-03-01,4873,False,53,3893260.0,3835850.0,3328920.0,True,16
857,2023-03-01,4875,True,87,556863.0,556863.0,90000.0,True,0
858,2023-03-01,4877,False,24,5307763.0,5170163.0,5147077.0,True,12
859,2023-03-01,4879,True,67,1020000.0,1020000.0,220000.0,True,9
860,2023-03-01,4880,True,56,1695890.0,1695890.0,1695890.0,True,16
861,2023-03-01,4890,False,62,5002680.0,5002680.0,5002680.0,True,12
862,2023-03-01,4893,True,56,3071300.0,3071300.0,2841300.0,True,12
863,2023-03-01,4899,True,50,2550000.0,2550000.0,2550000.0,True,12
864,2023-03-01,4914,False,26,5058228.0,5058228.0,4868228.0,True,14
865,2023-03-01,4915,True,56,3464890.0,3464890.0,2802620.0,True,12
866,2023-03-01,4917,False,37,6492309.0,6492309.0,5605083.0,True,16
867,2023-03-01,4918,False,29,3743780.0,3743780.0,3567533.0,True,14
868,2023-03-01,4919,False,30,2619167.0,2619167.0,2600000.0,True,14
869,2023-03-01,4928,True,82,1608450.0,1608450.0,270000.0,True,6
870,2023-03-01,4932,True,75,1018100.0,1018100.0,270000.0,True,0
871,2023-03-01,4937,True,71,1453760.0,1453760.0,712800.0,True,6
872,2023-03-01,4942,False,19,1153183.0,1153183.0,503183.0,True,14
873,2023-03-01,4944,False,53,2508970.0,2508970.0,2508970.0,True,16
874,2023-03-01,4945,False,31,3624270.0,3624270.0,3624270.0,True,16
875,2023-03-01,4947,True,32,2350000.0,400000.0,400000.0,True,14
876,2023-03-01,4962,False,58,2809827.0,2809827.0,2632737.0,True,12
877,2023-03-01,4970,True,41,2163170.0,2163170.0,2163170.0,True,16
878,2023-03-01,4972,False,31,2500000.0,2500000.0,2500000.0,True,16
879,2023-03-01,4973,False,40,3385000.0,3385000.0,3385000.0,True,16
880,2023-03-01,4981,True,30,3302283.0,3302283.0,3000000.0,True,16
881,2023-03-01,4982,True,73,889090.0,889090.0,135000.0,True,6
882,2023-03-01,4983,True,62,1866100.0,1866100.0,1638000.0,True,6
883,2023-03-01,4984,True,55,2704620.0,2704620.0,2704620.0,True,12
884,2023-03-01,5019,False,52,3736622.0,3736622.0,3616120.0,True,14
885,2023-03-01,5034,False,37,1508005.0,1508005.0,1254733.0,True,12
886,2023-03-01,5036,True,60,3478866.0,3478866.0,2715039.0,True,12
887,2023-03-01,5037,False,58,2275007.0,2275007.0,2275007.0,True,12
888,2023-03-01,5039,False,54,4096667.0,4096667.0,4096667.0,True,14
889,2023-03-01,5056,True,66,1204320.0,1204320.0,210000.0,True,6
890,2023-03-01,5059,True,43,1805760.0,1805760.0,1629080.0,True,12
891,2023-03-01,5062,False,40,2717000.0,2717000.0,2717000.0,True,14
892,2023-03-01,5072,False,56,5573421.0,5573421.0,4550731.0,True,12
893,2023-03-01,5081,False,59,3516950.0,3516950.0,3516950.0,True,12
894,2023-03-01,5085,True,74,3236796.0,3236796.0,1315083.0,True,12
895,2023-03-01,5092,False,36,3715680.0,3715680.0,3715680.0,True,12
896,2023-03-01,5093,True,32,2571577.0,2571577.0,2504910.0,True,14
897,2023-03-01,5138,True,67,986645.0,986645.0,270000.0,False,0
898,2023-03-01,5144,False,65,2709707.0,2513901.0,1154400.0,False,12
899,2023-03-01,5162,True,77,1291907.0,1291907.0,180000.0,False,6
900,2023-03-01,5170,False,81,713740.0,713740.0,135000.0,False,6
901,2023-03-01,5182,True,73,729700.0,729700.0,190000.0,False,6
902,2023-03-01,5185,True,71,2080887.0,2080887.0,730000.0,False,9
903,2023-03-01,5191,True,57,2832237.0,2832237.0,2665570.0,False,12
904,2023-03-01,5195,True,25,1414640.0,1414640.0,1064640.0,False,16
905,2023-03-01,5197,False,56,2508277.0,2508277.0,1626667.0,False,9
906,2023-03-01,5204,True,74,1123160.0,1123160.0,252000.0,False,0
907,2023-03-01,5216,True,57,2077010.0,2077010.0,2077010.0,True,12
908,2023-03-01,5238,True,67,800753.0,800753.0,118000.0,True,6
909,2023-03-01,5244,False,64,5907345.0,5907345.0,5907345.0,True,6
910,2023-03-01,5246,True,82,704680.0,704680.0,180000.0,True,6
911,2023-03-01,5252,True,59,2384000.0,2384000.0,2384000.0,True,0
912,2023-03-01,5268,True,51,3049100.0,3049100.0,2549100.0,True,12
913,2023-03-01,5272,False,33,2650610.0,2650610.0,2650610.0,True,14
914,2023-03-01,5273,False,48,2400000.0,2400000.0,2400000.0,True,16
915,2023-03-01,5274,False,38,450000.0,450000.0,450000.0,True,14
916,2023-03-01,5275,True,60,1050157.0,1050000.0,1050000.0,True,12
917,2023-03-01,5288,False,53,3905850.0,3905850.0,3905850.0,True,18
918,2023-03-01,5290,False,23,2105000.0,2105000.0,205000.0,True,12
919,2023-03-01,5292,True,74,2228380.0,2228380.0,135000.0,True,6
920,2023-03-01,5297,False,41,6056500.0,6056500.0,6056500.0,True,14
921,2023-03-01,5298,False,68,3808570.0,3808570.0,3158000.0,True,9
922,2023-03-01,5309,False,40,2893643.0,2864000.0,2864000.0,True,14
923,2023-03-01,5320,True,78,1724981.0,1724981.0,712800.0,True,0
924,2023-03-01,5345,True,30,3218350.0,3218350.0,3218350.0,True,16
925,2023-03-01,5347,True,60,2800000.0,2800000.0,1100000.0,True,14
926,2023-03-01,5359,False,37,6924468.0,6924468.0,6426386.0,True,14
927,2023-03-01,5360,False,24,4921615.0,4921615.0,4921615.0,True,14
928,2023-03-01,5361,True,34,4481771.0,4481771.0,4136390.0,True,16
929,2023-03-01,5363,False,36,4406197.0,4406197.0,3871637.0,True,14
930,2023-03-01,5380,True,55,2481470.0,2481470.0,2481470.0,True,16
931,2023-03-01,5385,True,57,1948834.0,1948834.0,1108333.0,True,12
932,2023-03-01,5427,True,70,2846547.0,2846547.0,1730510.0,False,6
933,2023-03-01,5433,True,53,3234833.0,3234833.0,3234833.0,False,12
934,2023-03-01,5435,True,61,2201250.0,2200000.0,1250000.0,False,12
935,2023-03-01,5437,True,27,392000.0,385000.0,385000.0,False,16
936,2023-03-01,5460,False,68,3017030.0,3017030.0,1974010.0,False,9
937,2023-03-01,5462,True,86,894544.0,894544.0,337500.0,False,0
938,2023-03-01,5490,True,80,922790.0,922790.0,67500.0,False,0
939,2023-03-01,5508,True,82,1707520.0,1707520.0,684340.0,False,0
940,2023-03-01,5510,True,57,1541250.0,1541250.0,1541250.0,False,0
941,2023-03-01,5515,False,74,1327540.0,1218540.0,270000.0,False,6
942,2023-03-01,5519,True,53,7683025.0,7683025.0,6683025.0,False,16
943,2023-03-01,5521,False,25,3996290.0,3996290.0,3996290.0,False,12
944,2023-03-01,5522,True,35,6082985.0,6069652.0,5572567.0,False,16
945,2023-03-01,5523,True,32,3846305.0,3846305.0,3846305.0,False,16
946,2023-03-01,5524,True,78,1010130.0,1010130.0,270000.0,False,0
947,2023-03-01,5535,True,77,976070.0,976070.0,162000.0,False,0
948,2023-03-01,5538,True,67,684500.0,684500.0,468500.0,False,9
949,2023-03-01,5549,False,45,4886967.0,4886967.0,4627767.0,False,16
950,2023-03-01,5551,True,57,2002000.0,2002000.0,2002000.0,False,14
951,2023-03-01,5556,True,77,933813.0,933813.0,270000.0,False,6
952,2023-03-01,5559,False,50,6501540.0,6501540.0,6501540.0,False,16
953,2023-03-01,5565,False,84,850780.0,850780.0,270000.0,False,6
954,2023-03-01,5590,False,48,1182100.0,1142100.0,962500.0,False,12
955,2023-03-01,5602,True,52,5455490.0,5455490.0,3728030.0,False,12
956,2023-03-01,5604,False,61,6325317.0,4878850.0,4812183.0,False,12
957,2023-03-01,5608,False,34,3427213.0,3425250.0,3425250.0,True,14
958,2023-03-01,5626,False,44,7162326.0,7162326.0,7162326.0,True,21
959,2023-03-01,5633,False,22,1966674.0,1966674.0,1603175.0,True,12
960,2023-03-01,5636,False,27,8287230.0,8287230.0,8287230.0,True,16
961,2023-03-01,5637,True,36,4050000.0,4050000.0,4050000.0,True,14
962,2023-03-01,5642,True,61,2050000.0,2050000.0,1950000.0,True,9
963,2023-03-01,5665,True,34,3748453.0,3748453.0,3748453.0,True,16
964,2023-03-01,5666,False,20,2008000.0,2008000.0,1766667.0,True,12
965,2023-03-01,5667,False,50,3038250.0,3038250.0,3038250.0,True,12
966,2023-03-01,5672,False,50,3440363.0,3440363.0,3115857.0,True,12
967,2023-03-01,5674,True,75,1221190.0,1221190.0,325000.0,True,6
968,2023-03-01,5677,False,56,3406210.0,3406210.0,3406210.0,True,12
969,2023-03-01,5686,True,37,4185450.0,4185450.0,4170000.0,True,14
970,2023-03-01,5687,True,59,1959680.0,1959680.0,1370000.0,True,12
971,2023-03-01,5688,True,37,3502992.0,3502992.0,3502992.0,True,14
972,2023-03-01,5689,False,45,3758285.0,3758285.0,3758285.0,True,12
973,2023-03-01,5691,False,40,5244143.0,5244143.0,5026773.0,True,21
974,2023-03-01,5693,True,41,3991693.0,3991693.0,3435000.0,True,9
975,2023-03-01,5694,False,31,3016500.0,3016500.0,3016500.0,True,16
976,2023-03-01,5701,True,31,5705809.0,5619143.0,5585809.0,True,12
977,2023-03-01,5702,True,41,4570893.0,4474193.0,4474193.0,True,16
978,2023-03-01,5709,False,44,2424667.0,2424667.0,2424667.0,True,12
979,2023-03-01,5710,False,32,4064040.0,4064040.0,4064040.0,True,16
980,2023-03-01,5712,False,55,6661500.0,6661500.0,6661500.0,True,16
981,2023-03-01,5713,True,26,1875770.0,1832910.0,991230.0,True,12
982,2023-03-01,5716,False,44,2455000.0,2455000.0,2455000.0,True,14
983,2023-03-01,5723,False,62,2160000.0,2160000.0,2160000.0,True,6
984,2023-03-01,5742,False,42,5775000.0,5775000.0,4750000.0,True,16
985,2023-03-01,5744,True,19,899300.0,884567.0,784567.0,True,14
986,2023-03-01,5746,True,40,3025727.0,2958727.0,1958727.0,True,12
987,2023-03-01,5754,True,75,1008877.0,1008877.0,126000.0,True,0
988,2023-03-01,5759,False,57,7103190.0,6533190.0,6533190.0,True,16
989,2023-03-01,5775,False,60,1564000.0,1564000.0,1564000.0,True,12
990,2023-03-01,5783,False,52,5893000.0,5893000.0,5798333.0,True,12
991,2023-03-01,5786,False,43,8069905.0,8069905.0,6963158.0,True,12
992,2023-03-01,5788,True,44,2543933.0,2543933.0,2457933.0,True,12
993,2023-03-01,5790,True,23,5249310.0,4888910.0,4888910.0,True,16
994,2023-03-01,5791,False,27,3518533.0,3518533.0,3518533.0,True,14
995,2023-03-01,5792,False,54,7015327.0,5900980.0,5778767.0,True,12
996,2023-03-01,5793,False,53,6552670.0,6552670.0,6414000.0,True,12
997,2023-03-01,5794,True,32,4200000.0,4200000.0,4200000.0,True,16
998,2023-03-01,5796,True,83,486952.0,486952.0,135000.0,True,6
999,2023-03-01,5845,True,45,4940536.0,4940536.0,2422000.0,True,16
1000,2023-03-01,5848,True,59,2463000.0,2463000.0,2063000.0,True,14
1001,2023-03-01,5853,False,48,2707158.0,2707158.0,1438533.0,True,16
1002,2023-03-01,5864,True,62,805736.0,805736.0,700000.0,False,0
1003,2023-03-01,5884,True,54,2266667.0,2266667.0,2266667.0,False,12
1004,2023-03-01,5952,False,60,2018923.0,2018923.0,873333.0,False,12
1005,2023-03-01,5956,True,79,688758.0,687758.0,100000.0,False,0
1006,2023-03-01,5958,False,27,2336000.0,2333333.0,2333333.0,False,14
1007,2023-03-01,5959,True,27,2314451.0,2278283.0,2167050.0,False,16
1008,2023-03-01,5960,True,24,844167.0,835067.0,318400.0,False,14
1009,2023-03-01,5961,True,22,1059510.0,953615.0,953615.0,False,14
1010,2023-03-01,5962,True,29,2586040.0,2586040.0,2586040.0,False,16
1011,2023-03-01,5963,False,22,896365.0,896365.0,896365.0,False,14
1012,2023-03-01,5993,True,21,1015309.0,1007220.0,607220.0,False,14
1013,2023-03-01,5994,True,20,1853300.0,1850000.0,1850000.0,False,14
1014,2023-03-01,5997,True,21,2416515.0,2412515.0,462500.0,False,14
1015,2023-03-01,5999,True,21,3646225.0,3618100.0,1010100.0,False,14
1016,2023-03-01,6032,True,46,762479.0,755812.0,755812.0,False,18
1017,2023-03-01,6036,False,29,4548265.0,4543856.0,4309386.0,False,14
1018,2023-03-01,6049,True,62,2537540.0,2537540.0,1738617.0,False,12
1019,2023-03-01,6071,False,54,2879840.0,2879840.0,2879840.0,True,9
1020,2023-03-01,6074,False,42,4567387.0,4567387.0,4567387.0,True,14
1021,2023-03-01,6076,False,62,4029200.0,4029200.0,3529200.0,True,16
1022,2023-03-01,6077,True,41,1723100.0,1635100.0,1135100.0,True,14
1023,2023-03-01,6078,False,30,3106450.0,3106450.0,2834120.0,True,16
1024,2023-03-01,6079,False,24,3300000.0,3300000.0,3300000.0,True,12
1025,2023-03-01,6082,True,28,2949604.0,2851704.0,2796800.0,True,16
1026,2023-03-01,6086,False,56,600000.0,600000.0,600000.0,True,14
1027,2023-03-01,6094,True,54,1275028.0,1275028.0,500000.0,True,9
1028,2023-03-01,6123,True,53,3637397.0,3637397.0,1705927.0,True,12
1029,2023-03-01,6130,False,41,3804700.0,3804700.0,3804700.0,True,14
1030,2023-03-01,6132,True,29,4385080.0,4385080.0,3385080.0,True,16
1031,2023-03-01,6142,True,65,2683180.0,2683180.0,2360000.0,True,12
1032,2023-03-01,6147,True,59,1195260.0,1195260.0,1195260.0,True,9
1033,2023-03-01,6154,False,42,5976667.0,3476667.0,3476667.0,True,12
1034,2023-03-01,6156,False,56,1781676.0,1781676.0,1634143.0,True,16
1035,2023-03-01,6158,True,78,1255991.0,1255991.0,196667.0,True,0
1036,2023-03-01,6162,True,59,513600.0,513600.0,513600.0,True,18
1037,2023-03-01,6172,True,61,2072795.0,2072795.0,1811785.0,True,12
1038,2023-03-01,6192,True,36,2739688.0,2717790.0,2417847.0,True,9
1039,2023-03-01,6207,True,82,593180.0,593180.0,270000.0,True,6
1040,2023-03-01,6210,False,62,1284715.0,1284715.0,1284715.0,True,9
1041,2023-03-01,6216,True,80,873116.0,873116.0,180000.0,True,12
1042,2023-03-01,6218,True,22,2359058.0,2359058.0,2020970.0,True,12
1043,2023-03-01,6226,True,42,3653120.0,3653120.0,3653120.0,True,16
1044,2023-03-01,6239,False,49,3200000.0,3200000.0,3200000.0,True,9
1045,2023-03-01,6241,True,54,2749076.0,2746600.0,2210510.0,True,12
1046,2023-03-01,6244,True,75,1158760.0,1156283.0,208667.0,True,12
1047,2023-03-01,6245,True,69,924527.0,922050.0,99000.0,True,12
1048,2023-03-01,6247,True,73,1038425.0,1035680.0,202500.0,True,6
1049,2023-03-01,6248,False,57,2594000.0,2594000.0,1948400.0,True,9
1050,2023-03-01,6266,True,64,1290000.0,1290000.0,1290000.0,True,9
1051,2023-03-01,6270,True,79,1437830.0,1437830.0,180000.0,True,6
1052,2023-03-01,6291,True,66,1877460.0,1877460.0,416667.0,True,6
1053,2023-03-01,6300,False,68,2918503.0,2918503.0,2273033.0,True,12
1054,2023-03-01,6312,True,29,2614719.0,2614719.0,2424559.0,True,14
1055,2023-03-01,6321,True,66,3559344.0,3559344.0,2672094.0,True,12
1056,2023-03-01,6337,False,74,3739350.0,3739350.0,1902250.0,True,16
1057,2023-03-01,6340,True,51,4649267.0,4649267.0,4336067.0,True,16
1058,2023-03-01,6345,True,78,1230180.0,1230180.0,45000.0,True,0
1059,2023-03-01,6352,True,72,1412706.0,1410441.0,135000.0,True,12
1060,2023-03-01,6353,True,64,2578244.0,2576000.0,2284000.0,True,6
